YYYY-MM-DD       JulianDate          Filter  Target
2019-10-18       2458775.01951       R       CTA102      
2019-10-18       2458774.98664       R       DA406       
2019-10-18       2458774.98891       R       DA406       
2019-10-18       2458775.04094       R       ES2344+514  
2019-10-18       2458775.04319       R       ES2344+514  
2019-10-18       2458775.02839       R       BL-Lacertae  
2019-10-18       2458775.03065       R       BL-Lacertae  
2019-10-18       2458775.34127       R       Mkn421      
2019-10-18       2458775.00083       R       Mkn501      
2019-10-18       2458775.00309       R       Mkn501      
2019-10-18       2458775.31058       R       OJ248       
2019-10-18       2458775.31284       R       OJ248       
2019-10-18       2458775.31531       R       OJ287       
2019-10-18       2458775.31757       R       OJ287       
2019-10-18       2458775.32052       R       OJ49        
2019-10-18       2458775.32277       R       OJ49        
2019-10-18       2458775.30538       R       PKS0735+17  
2019-10-18       2458775.30765       R       PKS0735+17  
2019-10-18       2458775.03435       R       PKS2155-304 
2019-10-18       2458775.03660       R       PKS2155-304 
2019-10-18       2458775.33601       R       S4_0954+65  
2019-10-18       2458775.33825       R       S4_0954+65  
2019-10-18       2458775.32601       R       S5_0716+71  
2019-10-18       2458775.32828       R       S5_0716+71  
2019-10-19       2458776.23687       R       3C454-3     
2019-10-19       2458776.29259       R       4C71-07     
2019-10-19       2458776.29487       R       4C71-07     
2019-10-19       2458776.25520       R       AO0235+16   
2019-10-19       2458776.25765       R       AO0235+16   
2019-10-19       2458776.28199       R       OJ49        
2019-10-19       2458776.28425       R       OJ49        
2019-10-19       2458776.26169       R       PKS0735+17  
2019-10-19       2458776.26396       R       PKS0735+17  
2019-10-19       2458776.29745       R       S4_0954+65  
2019-10-19       2458776.28745       R       S5_0716+71  
2019-10-19       2458776.28971       R       S5_0716+71  
2019-10-20       2458777.29388       R       3C66A       
2019-10-20       2458777.29613       R       3C66A       
2019-10-20       2458777.29916       R       AO0235+16   
2019-10-20       2458777.30140       R       AO0235+16   
2019-10-20       2458777.28852       R       ES2344+514  
2019-10-20       2458777.29080       R       ES2344+514  
2019-10-20       2458777.31538       R       OJ287       
2019-10-20       2458777.31764       R       OJ287       
2019-10-20       2458777.30546       R       PKS0735+17  
2019-10-20       2458777.30773       R       PKS0735+17  
2019-10-21       2458777.99433       R       3C345       
2019-10-21       2458777.99657       R       3C345       
2019-10-21       2458778.00942       R       3C371       
2019-10-21       2458778.01168       R       3C371       
2019-10-21       2458778.04005       R       3C454-3     
2019-10-21       2458778.04229       R       3C454-3     
2019-10-21       2458778.31942       R       3C66A       
2019-10-21       2458777.98962       R       4C38-41     
2019-10-21       2458777.99187       R       4C38-41     
2019-10-21       2458778.00422       R       4C51-37     
2019-10-21       2458778.00647       R       4C51-37     
2019-10-21       2458778.37347       R       4C71-07     
2019-10-21       2458778.37574       R       4C71-07     
2019-10-21       2458778.32244       R       AO0235+16   
2019-10-21       2458778.32470       R       AO0235+16   
2019-10-21       2458778.02529       R       CTA102      
2019-10-21       2458778.02753       R       CTA102      
2019-10-21       2458777.98488       R       DA406       
2019-10-21       2458777.98714       R       DA406       
2019-10-21       2458777.99906       R       Mkn501      
2019-10-21       2458778.00131       R       Mkn501      
2019-10-21       2458778.32877       R       PKS0735+17  
2019-10-21       2458778.33103       R       PKS0735+17  
2019-10-21       2458778.01534       R       PKS2155-304 
2019-10-21       2458778.01758       R       PKS2155-304 
2019-10-21       2458778.37831       R       S4_0954+65  
2019-10-21       2458778.38057       R       S4_0954+65  
2019-10-21       2458778.36831       R       S5_0716+71  
2019-10-21       2458778.37057       R       S5_0716+71  
2019-10-23       2458780.06119       R       3C371       
2019-10-23       2458780.06345       R       3C371       
2019-10-23       2458780.07725       R       3C454-3     
2019-10-23       2458780.07949       R       3C454-3     
2019-10-23       2458780.09446       R       AO0235+16   
2019-10-23       2458780.07251       R       CTA102      
2019-10-23       2458780.07477       R       CTA102      
2019-10-23       2458780.08822       R       ES2344+514  
2019-10-23       2458780.09049       R       ES2344+514  
2019-10-23       2458780.08281       R       BL-Lacertae  
2019-10-23       2458780.08507       R       BL-Lacertae  
2019-10-23       2458780.06715       R       PKS2155-304 
2019-10-23       2458780.06941       R       PKS2155-304 
2019-10-25       2458781.94297       R       3C345       
2019-10-25       2458781.94522       R       3C345       
2019-10-25       2458781.95806       R       3C371       
2019-10-25       2458781.96031       R       3C371       
2019-10-25       2458781.97503       R       3C454-3     
2019-10-25       2458781.97728       R       3C454-3     
2019-10-25       2458781.93824       R       4C38-41     
2019-10-25       2458781.94049       R       4C38-41     
2019-10-25       2458781.95286       R       4C51-37     
2019-10-25       2458781.95512       R       4C51-37     
2019-10-25       2458781.97029       R       CTA102      
2019-10-25       2458781.97255       R       CTA102      
2019-10-25       2458781.93350       R       DA406       
2019-10-25       2458781.93575       R       DA406       
2019-10-25       2458781.94769       R       Mkn501      
2019-10-25       2458781.94993       R       Mkn501      
2019-10-25       2458781.96492       R       PKS2155-304 
2019-10-25       2458781.96718       R       PKS2155-304 
2019-10-26       2458783.00201       R       3C371       
2019-10-26       2458783.00426       R       3C371       
2019-10-26       2458783.13821       R       3C454-3     
2019-10-26       2458783.14046       R       3C454-3     
2019-10-26       2458783.15502       R       3C66A       
2019-10-26       2458783.15728       R       3C66A       
2019-10-26       2458782.99681       R       4C51-37     
2019-10-26       2458782.99906       R       4C51-37     
2019-10-26       2458783.33885       R       AO0235+16   
2019-10-26       2458783.34111       R       AO0235+16   
2019-10-26       2458783.01315       R       CTA102      
2019-10-26       2458783.01541       R       CTA102      
2019-10-26       2458783.14874       R       ES2344+514  
2019-10-26       2458783.15101       R       ES2344+514  
2019-10-26       2458783.14346       R       BL-Lacertae  
2019-10-26       2458783.14572       R       BL-Lacertae  
2019-10-26       2458782.99160       R       Mkn501      
2019-10-26       2458782.99387       R       Mkn501      
2019-10-26       2458783.34514       R       PKS0735+17  
2019-10-26       2458783.00778       R       PKS2155-304 
2019-10-26       2458783.01002       R       PKS2155-304 
2019-10-27       2458784.09250       R       3C66A       
2019-10-27       2458784.09479       R       3C66A       
2019-10-27       2458784.29064       R       3C66A       
2019-10-27       2458784.29291       R       3C66A       
2019-10-27       2458784.32803       R       4C71-07     
2019-10-27       2458784.33030       R       4C71-07     
2019-10-27       2458784.09787       R       AO0235+16   
2019-10-27       2458784.29589       R       AO0235+16   
2019-10-27       2458784.29815       R       AO0235+16   
2019-10-27       2458784.14044       R       CTA102      
2019-10-27       2458784.14270       R       CTA102      
2019-10-27       2458784.08648       R       ES2344+514  
2019-10-27       2458784.08875       R       ES2344+514  
2019-10-27       2458784.08118       R       BL-Lacertae  
2019-10-27       2458784.08345       R       BL-Lacertae  
2019-10-27       2458784.33815       R       Mkn421      
2019-10-27       2458784.30735       R       OJ248       
2019-10-27       2458784.30961       R       OJ248       
2019-10-27       2458784.31209       R       OJ287       
2019-10-27       2458784.31433       R       OJ287       
2019-10-27       2458784.31727       R       OJ49        
2019-10-27       2458784.31953       R       OJ49        
2019-10-27       2458784.30216       R       PKS0735+17  
2019-10-27       2458784.30442       R       PKS0735+17  
2019-10-27       2458784.33288       R       S4_0954+65  
2019-10-27       2458784.33514       R       S4_0954+65  
2019-10-27       2458784.32288       R       S5_0716+71  
2019-10-27       2458784.32513       R       S5_0716+71  
2019-10-28       2458785.27468       R       3C66A       
2019-10-28       2458785.27693       R       3C66A       
2019-10-28       2458785.34359       R       3C66A       
2019-10-28       2458785.34588       R       3C66A       
2019-10-28       2458785.31204       R       4C71-07     
2019-10-28       2458785.31431       R       4C71-07     
2019-10-28       2458785.27994       R       AO0235+16   
2019-10-28       2458785.28220       R       AO0235+16   
2019-10-28       2458785.34889       R       AO0235+16   
2019-10-28       2458785.35116       R       AO0235+16   
2019-10-28       2458785.26929       R       ES2344+514  
2019-10-28       2458785.27157       R       ES2344+514  
2019-10-28       2458785.32215       R       Mkn421      
2019-10-28       2458785.29135       R       OJ248       
2019-10-28       2458785.29361       R       OJ248       
2019-10-28       2458785.36042       R       OJ248       
2019-10-28       2458785.36267       R       OJ248       
2019-10-28       2458785.29609       R       OJ287       
